ypr	-75.97	-24.00	-8.95
ypr	-75.70	-23.38	-8.99
ypr	-75.37	-22.87	-9.10
ypr	-75.29	-23.09	-9.68
ypr	-75.27	-23.45	-10.02
ypr	-75.28	-24.10	-10.66
ypr	-75.32	-24.82	-11.20
ypr	-75.33	-25.23	-11.82
ypr	-75.29	-25.37	-12.43
ypr	-75.30	-25.73	-13.38
ypr	-75.43	-26.15	-13.95
ypr	-75.71	-26.26	-14.18
ypr	-76.63	-23.02	-10.54
ypr	-76.65	-18.04	-9.09
ypr	-76.80	-14.98	-6.72
ypr	-76.63	-11.93	-2.40
ypr	-76.35	-9.07	1.19
ypr	-75.94	-5.33	1.32
FIFO overflow!
ypr	-70.67	13.08	1.64
ypr	-70.79	13.26	1.60
ypr	-70.64	13.46	1.56
ypr	-70.52	13.55	1.54
ypr	-70.39	13.38	1.52
ypr	-70.30	12.95	1.51
ypr	-70.76	12.10	1.51
ypr	-70.99	11.55	1.40
ypr	-71.01	10.77	1.37
ypr	-71.11	9.81	1.38
ypr	-71.33	8.74	1.41
ypr	-71.17	7.92	1.47
ypr	-71.07	7.40	1.34
ypr	-71.25	7.12	1.25
ypr	-71.42	7.00	1.21
ypr	-71.45	7.10	1.18
ypr	-71.45	7.37	1.16
ypr	-71.37	7.41	1.16
ypr	-71.32	7.26	1.15
ypr	-71.35	7.00	1.12
ypr	-71.44	6.62	1.09
ypr	-71.79	6.03	1.08
ypr	-72.15	5.56	1.03
FIFO overflow!
ypr	-74.95	-0.16	0.31
ypr	-74.72	-1.89	0.15
ypr	-74.75	-1.99	0.13
ypr	-74.68	-2.05	0.14
ypr	-74.25	-2.26	-0.40
ypr	-74.40	-2.29	-1.14
ypr	-74.36	-2.00	-1.48
ypr	-74.20	-1.56	-1.22
ypr	-73.89	-1.03	-0.74
ypr	-73.57	-0.53	-0.30
ypr	-73.31	-0.19	-0.13
ypr	-73.16	-0.00	-0.17
ypr	-73.11	0.09	-0.33
ypr	-73.13	0.15	-0.47
ypr	-73.22	0.09	-0.44
ypr	-73.26	-0.12	-0.24
ypr	-73.30	-0.55	-0.06
ypr	-73.34	-1.11	-0.04
ypr	-73.40	-1.88	-0.29
ypr	-73.46	-2.69	-0.78
ypr	-73.52	-3.39	-1.06
ypr	-73.72	-2.48	0.28
FIFO overflow!
ypr	-74.78	-2.31	-0.96
ypr	-74.74	-1.92	-0.77
ypr	-74.65	-1.66	-0.66
ypr	-74.60	-1.56	-0.74
ypr	-74.67	-1.53	-0.93
ypr	-74.79	-1.58	-1.04
ypr	-74.89	-1.72	-0.98
ypr	-74.89	-2.02	-0.78
ypr	-74.84	-2.50	-0.64
ypr	-74.74	-3.30	-0.58
ypr	-74.60	-3.70	-0.17
ypr	-74.76	-3.36	0.12
ypr	-75.15	-3.31	0.14
ypr	-75.22	-3.39	0.07
ypr	-74.89	-3.76	-0.37
ypr	-74.67	-3.64	-1.03
ypr	-74.78	-3.04	-1.66
ypr	-74.83	-2.32	-1.85
ypr	-74.82	-1.54	-1.69
ypr	-74.68	-0.88	-1.49
ypr	-74.56	-0.52	-1.37
FIFO overflow!
ypr	-74.82	-2.87	0.36
ypr	-74.82	-3.18	0.17
ypr	-75.29	-3.84	0.08
ypr	-75.45	-4.06	0.03
ypr	-75.43	-3.91	0.07
